item_code,sequence,propriete,valeur,unite,is_major,famille,sous_famille
100800263,2,TDCB,,,1,EL,EL-RE
100800263,3,CRT,,AMP,0,EL,EL-RE
100800263,4,NBC,,Nos,0,EL,EL-RE
100800263,5,FAB,,,0,EL,EL-RE
100800264,1,TCP,,,0,EE,EE-CP
100800264,2,SIG,,,1,EE,EE-CP
100800264,3,RAC,,,0,EE,EE-CP
100800264,4,ALIM,,,0,EE,EE-CP
100800264,5,PLG,,,0,EE,EE-CP
100800265,1,TYPE,,,0,EL,EL-RE
100800265,2,TDCB,,,1,EL,EL-RE
100800265,3,CRT,,AMP,0,EL,EL-RE
100800265,4,NBC,,Nos,0,EL,EL-RE
100800265,5,FAB,,,0,EL,EL-RE
100800266,1,TEC,,Inch,1,EE,EE-HM
100800266,2,RET,,,0,EE,EE-HM
100800266,3,ALIM,,,0,EE,EE-HM
100800266,4,CONS,,,0,EE,EE-HM
100800266,5,COM,,,0,EE,EE-HM
100800270,1,TYPE,,,0,ME,ME-JO
100800270,2,DIA,,Millimeter,1,ME,ME-JO
100800270,3,DIM,,Millimeter,0,ME,ME-JO
100800270,4,MAT,,,0,ME,ME-JO
100800270,5,USG,,,0,ME,ME-JO
100800271,1,TCP,,,0,EE,EE-CP
100800271,2,SIG,,,1,EE,EE-CP
100800271,3,RAC,,,0,EE,EE-CP
100800271,4,ALIM,,,0,EE,EE-CP
100800271,5,PLG,,,0,EE,EE-CP
100800273,1,TYPE,,,0,EL,EL-DI
100800273,2,CAL,,AMP,1,EL,EL-DI
100800273,3,TEN,,,0,EL,EL-DI
100800273,4,NBP,,Nos,0,EL,EL-DI
100800273,5,FAB,,,0,EL,EL-DI
100800274,1,SER,,,0,EE,EE-AU
100800274,2,NES,,Nos,1,EE,EE-AU
100800274,3,ALIM,,,0,EE,EE-AU
100800274,4,CONS,,,0,EE,EE-AU
100800274,5,TMO,,,0,EE,EE-AU
100800275,1,TYPE,,,0,EL,EL-RE
100800275,2,TDCB,,,1,EL,EL-RE
100800275,3,CRT,,AMP,0,EL,EL-RE
100800275,4,NBC,,Nos,0,EL,EL-RE
100800275,5,FAB,,,0,EL,EL-RE
100800276,1,TYPE,,,1,CS,CS-GC
100800276,2,GRA,,,0,CS,CS-GC
100800276,3,CND,,,0,CS,CS-GC
100800276,4,APP,,,0,CS,CS-GC
100800276,5,FAB,,,0,CS,CS-GC
100800277,1,TFM,,,1,EE,EE-CA
100800277,2,REF,,,0,EE,EE-CA
100800277,3,CONS,,,0,EE,EE-CA
100800277,4,ALIM,,,0,EE,EE-CA
100800277,5,VER,,,0,EE,EE-CA
100800285,1,TAL,,,0,IN,IN-VA
100800285,2,PMM,,Kilowatt,1,IN,IN-VA
100800285,3,MOD,,,0,IN,IN-VA
100800285,4,TEN,,,0,IN,IN-VA
100800285,5,FAB,,,0,IN,IN-VA
100800303,1,TYPE,,,0,PN,PN-CO
100800303,2,PMD,,,1,PN,PN-CO
100800303,3,CCU,,L,0,PN,PN-CO
100800303,4,PRE,,Bar,0,PN,PN-CO
100800303,5,FAB,,,0,PN,PN-CO
100800304,1,TYPE,,,0,PN,PN-CO
100800304,2,PMD,,,1,PN,PN-CO
100800304,3,CCU,,L,0,PN,PN-CO
100800304,4,PRE,,Bar,0,PN,PN-CO
100800304,5,FAB,,,0,PN,PN-CO
100800313,1,TYPE,,,0,PN,PN-CO
100800313,2,PMD,,,1,PN,PN-CO
100800313,3,CCU,,L,0,PN,PN-CO
100800313,4,PRE,,Bar,0,PN,PN-CO
100800313,5,FAB,,,0,PN,PN-CO
100800323,1,TYPE,,,0,HY,HY-FI
100800323,2,SEU,,Micrometer,1,HY,HY-FI
100800323,3,RAC,,,0,HY,HY-FI
100800323,4,DEB,,,0,HY,HY-FI
100800323,5,FAB,,,0,HY,HY-FI
100800324,1,FIL,,,0,PN,PN-RE
100800324,2,PPM,,Bar,1,PN,PN-RE
100800324,3,OPT,,,0,PN,PN-RE
100800324,4,TYPE,,,0,PN,PN-RE
100800324,5,DEB,,,0,PN,PN-RE
100800334,1,TYPE,,,0,PN,PN-VE
100800334,2,DAP,,Millimeter,1,PN,PN-VE
100800334,3,COU,,Millimeter,0,PN,PN-VE
100800334,4,AMO,,,0,PN,PN-VE
100800334,5,RAC,,,0,PN,PN-VE
100800335,1,TYPE,,,0,PN,PN-VE
100800335,2,DAP,,Millimeter,1,PN,PN-VE
100800335,3,COU,,Millimeter,0,PN,PN-VE
100800335,4,AMO,,,0,PN,PN-VE
100800335,5,RAC,,,0,PN,PN-VE
100800337,1,TCP,,,0,EE,EE-CP
100800337,2,SIG,,,1,EE,EE-CP
100800337,3,RAC,,,0,EE,EE-CP
100800337,4,ALIM,,,0,EE,EE-CP
100800337,5,PLG,,,0,EE,EE-CP
100800338,1,TCP,,,0,EE,EE-CP
100800338,2,SIG,,,1,EE,EE-CP
100800338,3,RAC,,,0,EE,EE-CP
100800338,4,ALIM,,,0,EE,EE-CP
100800338,5,PLG,,,0,EE,EE-CP
100800339,1,TCP,,,0,EE,EE-CP
100800339,2,SIG,,,1,EE,EE-CP
100800339,3,RAC,,,0,EE,EE-CP
100800339,4,ALIM,,,0,EE,EE-CP
100800339,5,PLG,,,0,EE,EE-CP
100800340,1,TCP,,,0,EE,EE-CP
100800340,2,SIG,,,1,EE,EE-CP
100800340,3,RAC,,,0,EE,EE-CP
100800340,4,ALIM,,,0,EE,EE-CP
100800340,5,PLG,,,0,EE,EE-CP
100800342,1,TCP,,,0,EE,EE-CP
100800342,2,SIG,,,1,EE,EE-CP
100800342,3,RAC,,,0,EE,EE-CP
100800342,4,ALIM,,,0,EE,EE-CP
100800342,5,PLG,,,0,EE,EE-CP
100800350,1,FON,,,0,PN,PN-EV
100800350,2,DDR,,,1,PN,PN-EV
100800350,3,FIL,,,0,PN,PN-EV
100800350,4,TNC,,,0,PN,PN-EV
100800350,5,TYPE,,,0,PN,PN-EV
100800351,1,TFM,,,1,EE,EE-CA
100800351,2,REF,,,0,EE,EE-CA
100800351,3,CONS,,,0,EE,EE-CA
100800351,4,ALIM,,,0,EE,EE-CA
100800351,5,VER,,,0,EE,EE-CA
100800352,1,FON,,,0,PN,PN-EV
100800352,2,DDR,,,1,PN,PN-EV
100800352,3,FIL,,,0,PN,PN-EV
100800352,4,TNC,,,0,PN,PN-EV
100800352,5,TYPE,,,0,PN,PN-EV
100800353,1,TYPE,,,0,ME,ME-EN
100800353,2,NDR,,,1,ME,ME-EN
100800353,3,MODU,,,0,ME,ME-EN
100800353,4,DIM,,Millimeter,0,ME,ME-EN
100800353,5,MAT,,,0,ME,ME-EN
100800354,1,SER,,,0,EE,EE-AU
100800354,2,NES,,Nos,1,EE,EE-AU
100800354,3,ALIM,,,0,EE,EE-AU
100800354,4,CONS,,,0,EE,EE-AU
100800354,5,TMO,,,0,EE,EE-AU
100800355,1,TAL,,,0,IN,IN-VA
100800355,2,PMM,,Kilowatt,1,IN,IN-VA
100800355,3,MOD,,,0,IN,IN-VA
100800355,4,TEN,,,0,IN,IN-VA
100800355,5,FAB,,,0,IN,IN-VA
100800356,1,TEC,,Inch,1,EE,EE-HM
100800356,2,RET,,,0,EE,EE-HM
100800356,3,ALIM,,,0,EE,EE-HM
100800356,4,CONS,,,0,EE,EE-HM
100800356,5,COM,,,0,EE,EE-HM
100800363,1,SER,,,0,EE,EE-AU
100800363,2,NES,,Nos,1,EE,EE-AU
100800363,3,ALIM,,,0,EE,EE-AU
100800363,4,CONS,,,0,EE,EE-AU
100800363,5,TMO,,,0,EE,EE-AU
100800370,1,TYPE,,,1,CS,CS-GC
100800370,2,GRA,,,0,CS,CS-GC
100800370,3,CND,,,0,CS,CS-GC
100800370,4,APP,,,0,CS,CS-GC
100800370,5,FAB,,,0,CS,CS-GC
100800372,1,TYPE,,,0,HY,HY-FL
100800372,2,DN,,,1,HY,HY-FL
100800372,3,LON,,Millimeter,0,HY,HY-FL
100800372,4,EMB,,,0,HY,HY-FL
100800372,5,PRE,,Bar,0,HY,HY-FL
100800376,1,TS,,,0,IN,IN-TE
100800376,2,PMEAS,,Celsius,1,IN,IN-TE
100800376,3,LON,,Millimeter,0,IN,IN-TE
100800376,4,DGT,,Millimeter,0,IN,IN-TE
100800376,5,RAC,,,0,IN,IN-TE
100800378,1,TYPE,,,0,PN,PN-VE
100800378,2,DAP,,Millimeter,1,PN,PN-VE
100800378,3,COU,,Millimeter,0,PN,PN-VE
100800378,4,AMO,,,0,PN,PN-VE
100800378,5,RAC,,,0,PN,PN-VE
100800383,1,TYPE,,,0,ME,ME-RO
100800383,2,DIAI,,Millimeter,1,ME,ME-RO
100800383,3,SR,,,0,ME,ME-RO
100800383,4,DIAE,,Millimeter,0,ME,ME-RO
100800383,5,EPJ,,,0,ME,ME-RO
100800384,1,TYPE,,,0,ME,ME-RO
100800384,2,DIAI,,Millimeter,1,ME,ME-RO
100800384,3,SR,,,0,ME,ME-RO
100800384,4,DIAE,,Millimeter,0,ME,ME-RO
100800384,5,EPJ,,,0,ME,ME-RO
100800387,1,TFM,,,1,EE,EE-CA
100800387,2,REF,,,0,EE,EE-CA
100800387,3,CONS,,,0,EE,EE-CA
100800387,4,ALIM,,,0,EE,EE-CA
100800387,5,VER,,,0,EE,EE-CA
100800400,1,TDC,,,0,EL,EL-MO
100800400,2,PUI,,Kilowatt,1,EL,EL-MO
100800400,3,VIT,,,0,EL,EL-MO
100800400,4,FIX,,,0,EL,EL-MO
100800400,5,TEN,,,0,EL,EL-MO
100800401,1,TAL,,,0,IN,IN-VA
100800401,2,PMM,,Kilowatt,1,IN,IN-VA
100800401,3,MOD,,,0,IN,IN-VA
100800401,4,TEN,,,0,IN,IN-VA
100800401,5,FAB,,,0,IN,IN-VA
100800403,1,TYPE,,,0,HY,HY-FI
100800403,2,SEU,,Micrometer,1,HY,HY-FI
100800403,3,RAC,,,0,HY,HY-FI
100800403,4,DEB,,,0,HY,HY-FI
100800403,5,FAB,,,0,HY,HY-FI
100800405,1,TYPE,,,0,ME,ME-JO
100800405,2,DIA,,Millimeter,1,ME,ME-JO
100800405,3,DIM,,Millimeter,0,ME,ME-JO
100800405,4,MAT,,,0,ME,ME-JO
100800405,5,USG,,,0,ME,ME-JO
100800406,1,TYPE,,,0,ME,ME-JO
100800406,2,DIA,,Millimeter,1,ME,ME-JO
100800406,3,DIM,,Millimeter,0,ME,ME-JO
100800406,4,MAT,,,0,ME,ME-JO
100800406,5,USG,,,0,ME,ME-JO
100800407,1,TYPE,,,0,ME,ME-JO
100800407,2,DIA,,Millimeter,1,ME,ME-JO
100800407,3,DIM,,Millimeter,0,ME,ME-JO
100800407,4,MAT,,,0,ME,ME-JO
100800407,5,USG,,,0,ME,ME-JO
100800414,1,TYPE,,,0,EL,EL-RE
100800414,2,TDCB,,,1,EL,EL-RE
100800414,3,CRT,,AMP,0,EL,EL-RE
100800414,4,NBC,,Nos,0,EL,EL-RE
100800414,5,FAB,,,0,EL,EL-RE
100801001,1,TYPE,,,0,PN,PN-DI
100801001,2,DTC,,,1,PN,PN-DI
100801001,3,NBV,,Nos,0,PN,PN-DI
100801001,4,TIR,,,0,PN,PN-DI
100801001,5,TNB,,,0,PN,PN-DI
100801006,1,TYPE,,,0,PN,PN-DI
100801006,2,DTC,,,1,PN,PN-DI
100801006,3,NBV,,Nos,0,PN,PN-DI
100801006,4,TIR,,,0,PN,PN-DI
100801006,5,TNB,,,0,PN,PN-DI
100801007,1,TYPE,,,0,PN,PN-DI
100801007,2,DTC,,,1,PN,PN-DI
100801007,3,NBV,,Nos,0,PN,PN-DI
100801007,4,TIR,,,0,PN,PN-DI
100801007,5,TNB,,,0,PN,PN-DI
100801008,1,TYPE,,,0,PN,PN-DI
100801008,2,DTC,,,1,PN,PN-DI
100801008,3,NBV,,Nos,0,PN,PN-DI
100801008,4,TIR,,,0,PN,PN-DI
100801008,5,TNB,,,0,PN,PN-DI
100801009,1,TYPE,,,0,EL,EL-CA
100801009,2,SEC,,,1,EL,EL-CA
100801009,3,NBCD,,Nos,0,EL,EL-CA
100801009,4,MAT,,,0,EL,EL-CA
100801009,5,BLI,,,0,EL,EL-CA
100801010,1,TYPE,,,0,PN,PN-DI
100801010,2,DTC,,,1,PN,PN-DI
100801010,3,NBV,,Nos,0,PN,PN-DI
100801010,4,TIR,,,0,PN,PN-DI
100801010,5,TNB,,,0,PN,PN-DI
100801020,1,TYPE,,,0,HY,HY-FL
100801020,2,DN,,,1,HY,HY-FL
100801020,3,LON,,Millimeter,0,HY,HY-FL
100801020,4,EMB,,,0,HY,HY-FL
100801020,5,PRE,,Bar,0,HY,HY-FL
100801022,1,TYPE,,,0,ME,ME-JO
100801022,2,DIA,,Millimeter,1,ME,ME-JO
100801022,3,DIM,,Millimeter,0,ME,ME-JO
100801022,4,MAT,,,0,ME,ME-JO
100801022,5,USG,,,0,ME,ME-JO
100801032,1,TYPE,,,0,HY,HY-FI
100801032,2,SEU,,Micrometer,1,HY,HY-FI
100801032,3,RAC,,,0,HY,HY-FI
100801032,4,DEB,,,0,HY,HY-FI
100801032,5,FAB,,,0,HY,HY-FI
100801033,1,TYPE,,,0,ME,ME-JO
100801033,2,DIA,,Millimeter,1,ME,ME-JO
100801033,3,DIM,,Millimeter,0,ME,ME-JO
100801033,4,MAT,,,0,ME,ME-JO
100801033,5,USG,,,0,ME,ME-JO
100801034,1,TYPE,,,0,PN,PN-RA
100801034,2,DET,,Millimeter,1,PN,PN-RA
100801034,3,FIL,,,0,PN,PN-RA
100801034,4,MAT,,,0,PN,PN-RA
100801034,5,FRM,,,0,PN,PN-RA
100801035,1,TYPE,,,0,HY,HY-VE
100801035,2,DAP,,Millimeter,1,HY,HY-VE
100801035,3,DGT,,Millimeter,0,HY,HY-VE
100801035,4,COU,,Millimeter,0,HY,HY-VE
100801035,5,PRE,,Bar,0,HY,HY-VE
100801036,1,TYPE,,,0,HY,HY-FI
100801036,2,SEU,,Micrometer,1,HY,HY-FI
100801036,3,RAC,,,0,HY,HY-FI
100801036,4,DEB,,,0,HY,HY-FI
100801036,5,FAB,,,0,HY,HY-FI
100801037,1,TYPE,,,0,HY,HY-VE
100801037,2,DAP,,Millimeter,1,HY,HY-VE
100801037,3,DGT,,Millimeter,0,HY,HY-VE
100801037,4,COU,,Millimeter,0,HY,HY-VE
100801037,5,PRE,,Bar,0,HY,HY-VE
100801038,1,TYPE,,,0,PN,PN-VE
100801038,2,DAP,,Millimeter,1,PN,PN-VE
100801038,3,COU,,Millimeter,0,PN,PN-VE
100801038,4,AMO,,,0,PN,PN-VE
100801038,5,RAC,,,0,PN,PN-VE
100801039,1,TYPE,,,0,HY,HY-PO
100801039,2,DEB,,,1,HY,HY-PO
100801039,3,CYL,,,0,HY,HY-PO
100801039,4,PRE,,Bar,0,HY,HY-PO
100801039,5,LIQ,,,0,HY,HY-PO
100801041,1,TYPE,,,0,ME,ME-JO
100801041,2,DIA,,Millimeter,1,ME,ME-JO
100801041,3,DIM,,Millimeter,0,ME,ME-JO
100801041,4,MAT,,,0,ME,ME-JO
100801041,5,USG,,,0,ME,ME-JO
100801042,1,TYPE,,,0,ME,ME-JO
100801042,2,DIA,,Millimeter,1,ME,ME-JO
100801042,3,DIM,,Millimeter,0,ME,ME-JO
100801042,4,MAT,,,0,ME,ME-JO
100801042,5,USG,,,0,ME,ME-JO
100801043,1,TYPE,,,0,ME,ME-JO
100801043,2,DIA,,Millimeter,1,ME,ME-JO
100801043,3,DIM,,Millimeter,0,ME,ME-JO
100801043,4,MAT,,,0,ME,ME-JO
100801043,5,USG,,,0,ME,ME-JO
100801044,1,TYPE,,,0,ME,ME-JO
100801044,2,DIA,,Millimeter,1,ME,ME-JO
100801044,3,DIM,,Millimeter,0,ME,ME-JO
100801044,4,MAT,,,0,ME,ME-JO
100801044,5,USG,,,0,ME,ME-JO
100801045,1,TDC,,,0,EL,EL-MO
100801045,2,PUI,,Kilowatt,1,EL,EL-MO
100801045,3,VIT,,,0,EL,EL-MO
100801045,4,FIX,,,0,EL,EL-MO
100801045,5,TEN,,,0,EL,EL-MO
100801047,1,TCP,,,0,EE,EE-CP
100801047,2,SIG,,,1,EE,EE-CP
100801047,3,RAC,,,0,EE,EE-CP
100801047,4,ALIM,,,0,EE,EE-CP
100801047,5,PLG,,,0,EE,EE-CP
100801048,1,TYPE,,,0,ME,ME-JO
100801048,2,DIA,,Millimeter,1,ME,ME-JO
100801048,3,DIM,,Millimeter,0,ME,ME-JO
100801048,4,MAT,,,0,ME,ME-JO
100801048,5,USG,,,0,ME,ME-JO
100801049,1,TYPE,,,0,ME,ME-JO
100801049,2,DIA,,Millimeter,1,ME,ME-JO
100801049,3,DIM,,Millimeter,0,ME,ME-JO
100801049,4,MAT,,,0,ME,ME-JO
100801049,5,USG,,,0,ME,ME-JO
100801050,1,TYPE,,,0,SE,SE-EC
100801050,2,PEN,,Watt,1,SE,SE-EC
100801050,3,TEN,,,0,SE,SE-EC
100801050,4,FOR,,,0,SE,SE-EC
100801050,5,FAB,,,0,SE,SE-EC
100801051,1,TYPE,,,0,EL,EL-CO
100801051,2,ICM,,AMP,1,EL,EL-CO
100801051,3,TNB,,,0,EL,EL-CO
100801051,4,NBC,,Nos,0,EL,EL-CO
100801051,5,FAB,,,0,EL,EL-CO
100801053,1,TYPE,,,0,ME,ME-JO
100801053,2,DIA,,Millimeter,1,ME,ME-JO
100801053,3,DIM,,Millimeter,0,ME,ME-JO
100801053,4,MAT,,,0,ME,ME-JO
100801053,5,USG,,,0,ME,ME-JO
100801054,1,TYPE,,,0,EL,EL-FU
100801054,2,CDP,,AMP,1,EL,EL-FU
100801054,3,TAI,,,0,EL,EL-FU
100801054,4,TEN,,,0,EL,EL-FU
100801054,5,FAB,,,0,EL,EL-FU
100801057,1,TYPE,,,0,EL,EL-FU
100801057,2,CDP,,AMP,1,EL,EL-FU
100801057,3,TAI,,,0,EL,EL-FU
100801057,4,TEN,,,0,EL,EL-FU
100801057,5,FAB,,,0,EL,EL-FU
100801058,1,TAL,,,0,IN,IN-VA
100801058,2,PMM,,Kilowatt,1,IN,IN-VA
100801058,3,MOD,,,0,IN,IN-VA
100801058,4,TEN,,,0,IN,IN-VA
100801058,5,FAB,,,0,IN,IN-VA
100801061,1,SER,,,0,EE,EE-AU
100801061,2,NES,,Nos,1,EE,EE-AU
100801061,3,ALIM,,,0,EE,EE-AU
100801061,4,CONS,,,0,EE,EE-AU
100801061,5,TMO,,,0,EE,EE-AU
100821002,1,TYPE,,,1,CS,CS-GC
100821002,2,GRA,,,0,CS,CS-GC
100821002,3,CND,,,0,CS,CS-GC
100821002,4,APP,,,0,CS,CS-GC
100821002,5,FAB,,,0,CS,CS-GC
100827013,1,TYPE,,,0,HY,HY-FI
100827013,2,SEU,,Micrometer,1,HY,HY-FI
100827013,3,RAC,,,0,HY,HY-FI
100827013,4,DEB,,,0,HY,HY-FI
100827013,5,FAB,,,0,HY,HY-FI
100827019,1,TYPE,,,0,ME,ME-JO
100827019,2,DIA,,Millimeter,1,ME,ME-JO
100827019,3,DIM,,Millimeter,0,ME,ME-JO
100827019,4,MAT,,,0,ME,ME-JO
100827019,5,USG,,,0,ME,ME-JO
100827020,1,TYPE,,,0,PN,PN-VE
100827020,2,DAP,,Millimeter,1,PN,PN-VE
100827020,3,COU,,Millimeter,0,PN,PN-VE
100827020,4,AMO,,,0,PN,PN-VE
100827020,5,RAC,,,0,PN,PN-VE
100827021,1,TYPE,,,0,ME,ME-JO
100827021,2,DIA,,Millimeter,1,ME,ME-JO
100827021,3,DIM,,Millimeter,0,ME,ME-JO
100827021,4,MAT,,,0,ME,ME-JO
100827021,5,USG,,,0,ME,ME-JO
100827022,1,TYPE,,,0,ME,ME-JO
100827022,2,DIA,,Millimeter,1,ME,ME-JO
100827022,3,DIM,,Millimeter,0,ME,ME-JO
100827022,4,MAT,,,0,ME,ME-JO
100827022,5,USG,,,0,ME,ME-JO
100827039,1,TYPE,,,0,ME,ME-JO
100827039,2,DIA,,Millimeter,1,ME,ME-JO
100827039,3,DIM,,Millimeter,0,ME,ME-JO
100827039,4,MAT,,,0,ME,ME-JO
100827039,5,USG,,,0,ME,ME-JO
100827040,1,TYPE,,,0,ME,ME-RO
100827040,2,DIAI,,Millimeter,1,ME,ME-RO
100827040,3,SR,,,0,ME,ME-RO
100827040,4,DIAE,,Millimeter,0,ME,ME-RO
100827040,5,EPJ,,,0,ME,ME-RO
100828005,1,TYPE,,,0,ME,ME-JO
100828005,2,DIA,,Millimeter,1,ME,ME-JO
100828005,3,DIM,,Millimeter,0,ME,ME-JO
100828005,4,MAT,,,0,ME,ME-JO
100828005,5,USG,,,0,ME,ME-JO
100828013,1,TS,,,0,IN,IN-TE
100828013,2,PMEAS,,Celsius,1,IN,IN-TE
100828013,3,LON,,Millimeter,0,IN,IN-TE
100828013,4,DGT,,Millimeter,0,IN,IN-TE
100828013,5,RAC,,,0,IN,IN-TE
100828016,1,TFM,,,1,EE,EE-CA
100828016,2,REF,,,0,EE,EE-CA
100828016,3,CONS,,,0,EE,EE-CA
100828016,4,ALIM,,,0,EE,EE-CA
100828016,5,VER,,,0,EE,EE-CA
100828017,1,FTT,,,1,ME,ME-VI
100828017,2,DIA,,Millimeter,0,ME,ME-VI
100828017,3,LON,,Millimeter,0,ME,ME-VI
100828017,4,MAT,,,0,ME,ME-VI
100828017,5,FIL,,,0,ME,ME-VI
100828018,1,TYPE,,,0,IN,IN-CP
100828018,2,PME,,Bar,1,IN,IN-CP
100828018,3,SIG,,,0,IN,IN-CP
100828018,4,RAC,,,0,IN,IN-CP
100828018,5,FAB,,,0,IN,IN-CP
100828020,1,TYPE,,,0,ME,ME-JO
100828020,2,DIA,,Millimeter,1,ME,ME-JO
100828020,3,DIM,,Millimeter,0,ME,ME-JO
100828020,4,MAT,,,0,ME,ME-JO
100828020,5,USG,,,0,ME,ME-JO
100828021,1,TYPE,,,0,ME,ME-JO
100828021,2,DIA,,Millimeter,1,ME,ME-JO
100828021,3,DIM,,Millimeter,0,ME,ME-JO
100828021,4,MAT,,,0,ME,ME-JO
100828021,5,USG,,,0,ME,ME-JO
100828022,1,TYPE,,,0,ME,ME-JO
100828022,2,DIA,,Millimeter,1,ME,ME-JO
100828022,3,DIM,,Millimeter,0,ME,ME-JO
100828022,4,MAT,,,0,ME,ME-JO
100828022,5,USG,,,0,ME,ME-JO
100828027,1,TYPE,,,0,ME,ME-RO
100828027,2,DIAI,,Millimeter,1,ME,ME-RO
100828027,3,SR,,,0,ME,ME-RO
100828027,4,DIAE,,Millimeter,0,ME,ME-RO
100828027,5,EPJ,,,0,ME,ME-RO
100828028,1,TYPE,,,0,ME,ME-RO
100828028,2,DIAI,,Millimeter,1,ME,ME-RO
100828028,3,SR,,,0,ME,ME-RO
100828028,4,DIAE,,Millimeter,0,ME,ME-RO
100828028,5,EPJ,,,0,ME,ME-RO
100828029,1,TYPE,,,0,ME,ME-RO
100828029,2,DIAI,,Millimeter,1,ME,ME-RO
100828029,3,SR,,,0,ME,ME-RO
100828029,4,DIAE,,Millimeter,0,ME,ME-RO
100828029,5,EPJ,,,0,ME,ME-RO
100828030,1,TYPE,,,0,PN,PN-RA
100828030,2,DET,,Millimeter,1,PN,PN-RA
100828030,3,FIL,,,0,PN,PN-RA
100828030,4,MAT,,,0,PN,PN-RA
100828030,5,FRM,,,0,PN,PN-RA
100828032,1,TYPE,,,0,PN,PN-RA
100828032,2,DET,,Millimeter,1,PN,PN-RA
100828032,3,FIL,,,0,PN,PN-RA
100828032,4,MAT,,,0,PN,PN-RA
100828032,5,FRM,,,0,PN,PN-RA
100828035,1,TYPE,,,0,PN,PN-RA
100828035,2,DET,,Millimeter,1,PN,PN-RA
100828035,3,FIL,,,0,PN,PN-RA
100828035,4,MAT,,,0,PN,PN-RA
100828035,5,FRM,,,0,PN,PN-RA
100828036,1,TYPE,,,0,PN,PN-RA
100828036,2,DET,,Millimeter,1,PN,PN-RA
100828036,3,FIL,,,0,PN,PN-RA
100828036,4,MAT,,,0,PN,PN-RA
100828036,5,FRM,,,0,PN,PN-RA
100828039,1,TYPE,,,0,PN,PN-RA
100828039,2,DET,,Millimeter,1,PN,PN-RA
100828039,3,FIL,,,0,PN,PN-RA
100828039,4,MAT,,,0,PN,PN-RA
100828039,5,FRM,,,0,PN,PN-RA
100828045,1,TYPE,,,0,EL,EL-RE
100828045,2,TDCB,,,1,EL,EL-RE
100828045,3,CRT,,AMP,0,EL,EL-RE
100828045,4,NBC,,Nos,0,EL,EL-RE
100828045,5,FAB,,,0,EL,EL-RE
100828049,1,TYPE,,,0,PN,PN-RA
100828049,2,DET,,Millimeter,1,PN,PN-RA
100828049,3,FIL,,,0,PN,PN-RA
100828049,4,MAT,,,0,PN,PN-RA
100828049,5,FRM,,,0,PN,PN-RA
100828052,1,TYPE,,,0,ME,ME-RO
100828052,2,DIAI,,Millimeter,1,ME,ME-RO
100828052,3,SR,,,0,ME,ME-RO
100828052,4,DIAE,,Millimeter,0,ME,ME-RO
100828052,5,EPJ,,,0,ME,ME-RO
100828054,1,TYPE,,,0,ME,ME-CH
100828054,2,PAS,,Millimeter,1,ME,ME-CH
100828054,3,NBM,,Nos,0,ME,ME-CH
100828054,4,LON,,Millimeter,0,ME,ME-CH
100828054,5,STD,,,0,ME,ME-CH
100828056,1,TYPE,,,0,ME,ME-JO
100828056,2,DIA,,Millimeter,1,ME,ME-JO
100828056,3,DIM,,Millimeter,0,ME,ME-JO
100828056,4,MAT,,,0,ME,ME-JO
100828056,5,USG,,,0,ME,ME-JO
100828057,1,TYPE,,,0,ME,ME-JO
100828057,2,DIA,,Millimeter,1,ME,ME-JO
100828057,3,DIM,,Millimeter,0,ME,ME-JO
100828057,4,MAT,,,0,ME,ME-JO
100828057,5,USG,,,0,ME,ME-JO
100828060,1,TS,,,0,IN,IN-TE
100828060,2,PMEAS,,Celsius,1,IN,IN-TE
100828060,3,LON,,Millimeter,0,IN,IN-TE
100828060,4,DGT,,Millimeter,0,IN,IN-TE
100828060,5,RAC,,,0,IN,IN-TE
100828064,1,TS,,,0,IN,IN-TE
100828064,2,PMEAS,,Celsius,1,IN,IN-TE
100828064,3,LON,,Millimeter,0,IN,IN-TE
100828064,4,DGT,,Millimeter,0,IN,IN-TE
100828064,5,RAC,,,0,IN,IN-TE
100828067,1,FTT,,,1,ME,ME-VI
100828067,2,DIA,,Millimeter,0,ME,ME-VI
100828067,3,LON,,Millimeter,0,ME,ME-VI
100828067,4,MAT,,,0,ME,ME-VI
100828067,5,FIL,,,0,ME,ME-VI
100828068,1,TYPE,,,0,HY,HY-PO
100828068,2,DEB,,,1,HY,HY-PO
100828068,3,CYL,,,0,HY,HY-PO
100828068,4,PRE,,Bar,0,HY,HY-PO
100828068,5,LIQ,,,0,HY,HY-PO
100828076,1,TYPE,,,0,EL,EL-RE
100828076,2,TDCB,,,1,EL,EL-RE
100828076,3,CRT,,AMP,0,EL,EL-RE
100828076,4,NBC,,Nos,0,EL,EL-RE
100828076,5,FAB,,,0,EL,EL-RE
100828077,1,TEC,,Inch,1,EE,EE-HM
100828077,2,RET,,,0,EE,EE-HM
100828077,3,ALIM,,,0,EE,EE-HM
100828077,4,CONS,,,0,EE,EE-HM
100828077,5,COM,,,0,EE,EE-HM
100828082,1,TYPE,,,0,ME,ME-JO
100828082,2,DIA,,Millimeter,1,ME,ME-JO
100828082,3,DIM,,Millimeter,0,ME,ME-JO
100828082,4,MAT,,,0,ME,ME-JO
100828082,5,USG,,,0,ME,ME-JO
100828083,1,TYPE,,,0,ME,ME-JO
100828083,2,DIA,,Millimeter,1,ME,ME-JO
100828083,3,DIM,,Millimeter,0,ME,ME-JO
100828083,4,MAT,,,0,ME,ME-JO
